player,ppg,apg,rpg,bpg,num_seasons,MVPs,Finals_MVP,Championships,ROTY,DPOTY,CPOY,NBA1st,NBA2nd,NBA3rd,DEF1st,DEF2nd,AllStarCount,hof
Matt Freije,3.1666666667,0.6428571429,2.0238095238,0.0714285714,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Maurice Baker,0.0,0.2,0.4,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nenad Krstiƒá,10.047732697,0.8257756563,5.3961813842,0.6825775656,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nick Collison,5.889010989,1.0318681319,5.1659340659,0.5153846154,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Pape Sow,2.8815789474,0.1578947368,2.8157894737,0.3157894737,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Pavel Podkolz,0.6666666667,0.0,1.5,0.1666666667,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Peter John Ra,1.8333333333,0.0,0.6666666667,0.1666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Quinton Ross,4.0676855895,0.9410480349,2.0676855895,0.2816593886,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rafael Ara√∫j,2.7985611511,0.2949640288,2.8417266187,0.1151079137,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Swift,4.2886597938,0.206185567,3.8762886598,0.8865979381,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Royal Ivey,3.3353658537,1.0182926829,1.1321138211,0.0772357724,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sasha Vujaƒçi,5.3253012048,1.2874354561,1.8812392427,0.0585197935,10,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Sebastian Tel,7.4166666667,3.475177305,1.5921985816,0.1329787234,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Shaun Livings,6.2797118848,2.9807923169,2.387755102,0.3733493397,14,0,0.0,3.0,0,0,0,0,0,0,0,0,0,False
Tony Allen,8.1146341463,1.3134146341,3.5170731707,0.4109756098,14,0,0.0,1.0,0,0,0,0,0,0,3,3,0,False
Tony Bobbitt,2.5,0.0,1.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Viktor Khryap,4.4965034965,0.993006993,3.4405594406,0.3356643357,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Yuta Tabuse,1.75,0.75,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Aaron Miles,0.8421052632,1.2631578947,0.7368421053,0.0526315789,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alan Anderson,7.3363636364,1.1242424242,2.1636363636,0.0939393939,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alex Acker,2.7,0.5333333333,0.9666666667,0.1333333333,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alex Scales,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Amir Johnson,7.0137931034,1.2333333333,5.3931034483,0.9643678161,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andray Blatch,10.117021277,1.414893617,5.3617021277,0.8120567376,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andre Owens,3.5555555556,1.0185185185,1.2592592593,0.0555555556,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andrew Bogut,9.6430594901,2.1898016997,8.657223796,1.545325779,14,0,0.0,1.0,0,0,0,0,0,1,0,1,0,False
Andrew Bynum,11.535885167,1.1722488038,7.7057416268,1.5717703349,8,0,0.0,2.0,0,0,0,0,1,0,0,0,1,False
Anthony Grund,4.3333333333,0.75,1.4166666667,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Rober,4.0769230769,0.5384615385,0.7538461538,0.0153846154,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Antoine Wrigh,5.4343434343,0.9932659933,2.2929292929,0.2424242424,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Arvydas Macij,2.3157894737,0.2631578947,0.5263157895,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Boniface N'Do,2.1739130435,0.3043478261,1.6086956522,0.2173913043,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bracey Wright,4.9615384615,0.7692307692,1.5,0.0384615385,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brandon Bass,8.6741424802,0.8021108179,4.5488126649,0.6319261214,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Channing Frye,8.7483146067,0.9707865169,4.4966292135,0.606741573,13,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Charlie Villa,10.37804878,0.8368902439,4.6021341463,0.5320121951,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Taft,2.7647058824,0.1176470588,2.1176470588,0.4117647059,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chuck Hayes,3.7422360248,1.2127329193,5.0357142857,0.3680124224,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Daniel Ewing,3.3937007874,1.3700787402,1.2440944882,0.0787401575,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Danny Granger,16.817406143,1.8720136519,4.9283276451,0.8208191126,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
David Lee,13.548854041,2.2014475271,8.8299155609,0.3968636912,12,0,0.0,1.0,0,0,0,0,0,1,0,0,2,False
Deng Gai,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Deron William,16.336094675,8.0698224852,3.099408284,0.2437869822,12,0,0.0,0.0,0,0,0,0,2,0,0,0,3,False
Derrick Zimme,2.0,3.5,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Devin Green,0.9259259259,0.2592592593,0.8888888889,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dijon Thompso,2.8125,0.1875,1.1875,0.0625,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Donell Taylor,2.7142857143,0.9183673469,1.0816326531,0.0714285714,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dwayne Jones,1.3048780488,0.1463414634,2.3292682927,0.3536585366,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Earl Barron,4.5714285714,0.45,3.5142857143,0.2142857143,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eddie Basden,2.0526315789,0.4210526316,1.4736842105,0.1052631579,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Esteban Batis,1.7285714286,0.1571428571,2.4857142857,0.1571428571,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Fabricio Ober,3.2172619048,0.8928571429,3.4970238095,0.2232142857,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Francisco Gar,7.8743169399,1.3606557377,2.5500910747,0.7067395264,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gerald Fitch,4.6666666667,1.8333333333,1.6666666667,0.2777777778,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gerald Green,9.7446808511,0.905775076,2.490881459,0.3024316109,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hakim Warrick,9.4049429658,0.7604562738,4.0247148289,0.2927756654,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ike Diogu,5.9911111111,0.3066666667,3.0622222222,0.2888888889,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James Singlet,3.9259259259,0.4485596708,3.7448559671,0.4814814815,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jarrett Jack,10.783160323,4.5582468281,2.8685121107,0.1234140715,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jason Maxiell,5.6326860841,0.430420712,4.1682847896,0.7928802589,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joey Graham,5.9389920424,0.549071618,2.8063660477,0.1140583554,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Johan Petro,4.6553911205,0.4799154334,3.8816067653,0.4947145877,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Lucas II,4.7396694215,1.4958677686,0.979338843,0.0082644628,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Josh Powell,8.8502793296,5.7519553073,2.4,0.0793296089,7,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Jos√© Calder√,3.8797468354,0.5094936709,2.9493670886,0.2151898734,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Julius Hodge,1.2173913043,0.7826086957,0.652173913,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevin Burleso,1.7948717949,1.2307692308,0.6666666667,0.0512820513,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lawrence Robe,3.8390804598,0.4022988506,3.5632183908,0.1724137931,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Linas Kleiza,8.706601467,0.7848410758,3.5941320293,0.1784841076,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luke Schensch,1.7741935484,0.2580645161,1.7419354839,0.2258064516,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luther Head,8.1666666667,2.1465517241,2.4281609195,0.1235632184,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Martell Webst,8.7172413793,1.0137931034,3.1224137931,0.275862069,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Martynas Andr,0.0,0.0,0.6666666667,0.0,1,0,,,0,0,0,0,0,0,0,0,0,False
Marvin Willia,10.228544776,1.2807835821,5.1735074627,0.5382462687,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Matt Walsh,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Melvin Sander,2.5625,0.1875,1.4375,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Monta Ellis,17.836734694,4.6290516206,3.450180072,0.337334934,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nate Robinson,11.014563107,2.9546925566,2.3398058252,0.067961165,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Noel Felix,1.5,0.1666666667,1.0833333333,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Orien Greene,2.4885496183,1.1832061069,1.4885496183,0.1145038168,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Randy Holcomb,0.5,0.0,0.25,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rashad McCant,9.9558232932,1.3293172691,2.0321285141,0.2449799197,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rawle Marshal,2.6984126984,0.3650793651,0.9523809524,0.1904761905,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Raymond Felto,11.177136972,5.2481977343,2.9526261586,0.2131822863,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Whaley,2.1304347826,0.7391304348,1.8695652174,0.347826087,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ronnie Price,3.7040441176,1.7647058824,1.2095588235,0.1029411765,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ronny Turiaf,4.6701902748,1.3065539112,3.7145877378,1.2536997886,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Ryan Gomes,10.114989733,1.4620123203,4.5975359343,0.160164271,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Salim Stoudam,8.025477707,1.0445859873,1.3630573248,0.0636942675,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sean May,6.7608695652,2.8913043478,1.6086956522,0.0362318841,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sergei Monia,6.8991596639,0.9663865546,4.0420168067,0.3949579832,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sharrod Ford,2.9615384615,0.7307692308,2.0,0.1923076923,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Shavlik Rando,1.3333333333,0.0,1.0,0.3333333333,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Stephen Graha,2.3287671233,0.2465753425,2.4863013699,0.2602739726,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Travis Diener,4.0418410042,0.489539749,1.7740585774,0.0794979079,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Von Wafer,4.7709497207,2.4134078212,1.3575418994,0.0502793296,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wayne Simien,5.27,0.73,1.17,0.095,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Will Bynum,3.3137254902,0.2156862745,1.9411764706,0.0196078431,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Yaroslav Koro,8.1138888889,3.2916666667,1.5583333333,0.0805555556,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
≈†ar≈´nas Jas,1.1470588235,0.3823529412,0.4705882353,0.0,2,0,,,0,0,0,0,0,0,0,0,0,False
Adam Morrison,7.4534161491,1.3788819876,2.1242236025,0.0745341615,3,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Alexander Joh,4.3039215686,0.2941176471,2.6960784314,0.4411764706,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Allan Ray,6.170212766,0.914893617,1.4680851064,0.0638297872,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andre Brown,2.6266666667,0.1466666667,2.3733333333,0.1066666667,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andrea Bargna,14.314545455,1.1872727273,4.62,0.8545454545,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andreas Glyni,1.3076923077,0.0769230769,0.6153846154,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bobby Jones,3.1648351648,0.4835164835,1.6373626374,0.043956044,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brandon Roy,18.82208589,4.6533742331,4.2576687117,0.2331288344,6,0,0.0,0.0,1,0,0,0,1,1,0,0,3,False
Cedric Bozema,1.1304347826,0.3913043478,1.0,0.0869565217,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cedric Simmon,2.1733333333,0.1866666667,1.88,0.4266666667,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris McCray,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Quinn,4.531120332,1.887966805,1.1037344398,0.0331950207,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Craig Smith,7.6426799007,0.7990074442,3.888337469,0.2258064516,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Damir Markota,1.7,0.2,1.0333333333,0.0333333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Daniel Gibson,7.8463476071,1.9521410579,1.9949622166,0.2166246851,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
David Noel,2.7058823529,0.9558823529,1.8088235294,0.1323529412,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dee Brown,2.0588235294,1.75,1.0147058824,0.1029411765,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Desmon Farmer,2.3636363636,1.0,0.6363636364,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ersan ƒ∞lyaso,10.138181818,1.1006060606,5.6496969697,0.3551515152,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hassan Adams,2.5342465753,0.1917808219,1.1506849315,0.0684931507,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hilton Armstr,3.0136986301,0.3493150685,2.6232876712,0.4863013699,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ivan McFarlin,1.3636363636,0.0909090909,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
J.J. Barea,8.9229843562,3.9350180505,2.1034897714,0.0288808664,14,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
J.J. Redick,12.795744681,1.9808510638,2.0244680851,0.0936170213,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James Augusti,1.5555555556,0.1481481481,1.2222222222,0.0740740741,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James Lang,1.0,0.1818181818,1.0,0.2727272727,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James White,2.7164179104,0.5223880597,1.0149253731,0.0895522388,3,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jeremy Richar,1.9111111111,0.1111111111,0.5555555556,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jordan Farmar,7.7142857143,2.8829365079,1.9007936508,0.1111111111,10,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Jorge Garbajo,7.9594594595,1.7297297297,4.6621621622,0.2027027027,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Josh Boone,5.234375,0.48828125,4.9140625,0.6953125,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Justin Willia,3.3673469388,0.0408163265,3.3469387755,0.4285714286,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kelenna Azubu,10.471153846,1.1057692308,3.9855769231,0.4951923077,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevinn Pinkne,5.1666666667,0.8333333333,2.5,0.5,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Leon Powe,6.2092050209,0.3263598326,3.8117154812,0.3430962343,5,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Lou Amundson,3.6542056075,0.4439252336,3.6004672897,0.714953271,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lynn Greer,4.0731707317,1.2926829268,0.6585365854,0.0243902439,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcus Vinici,1.9230769231,0.2692307692,0.7307692308,0.0769230769,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcus Willia,5.5566502463,2.8275862069,1.7783251232,0.0344827586,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mardy Collins,3.9259259259,1.7301587302,1.7777777778,0.1164021164,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Maurice Ager,2.0609756098,0.2317073171,0.5609756098,0.0731707317,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Micka√´l Gela,4.6206896552,0.7931034483,2.275862069,0.2413793103,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Hall,1.0,0.5,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mile Iliƒá,0.0,0.0,0.2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mouhamed Sene,2.1914893617,0.0212765957,1.5957446809,0.4680851064,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Patrick O'Bry,2.0666666667,0.2777777778,1.4111111111,0.4444444444,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Paul Davis,2.6463414634,0.3902439024,1.9268292683,0.1829268293,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Pops Mensah-B,2.9672131148,0.1803278689,2.9508196721,0.2295081967,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Quincy Douby,4.1118881119,0.6503496503,1.0629370629,0.1468531469,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Randolph Morr,1.8918918919,0.0945945946,1.4054054054,0.0945945946,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Randy Foye,10.277925532,2.8085106383,2.2420212766,0.2925531915,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Renaldo Balkm,4.0452488688,0.5972850679,3.479638009,0.4705882353,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Renaldo Major,5.0,0.0,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Hite,4.25,0.6666666667,1.3333333333,0.1666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rodney Carney,5.9464882943,0.4414715719,1.9665551839,0.3344481605,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Roger Powell,0.6666666667,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ronnie Brewer,7.8486055777,1.6494023904,2.8426294821,0.2390438247,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ryan Hollins,3.6930501931,0.2915057915,2.2007722008,0.5231660232,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sergio Rodr√≠,4.9490084986,3.3512747875,1.4872521246,0.0368271955,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Shannon Brown,7.6421568627,1.1225490196,1.862745098,0.2205882353,9,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Shawne Willia,5.6337579618,0.7006369427,3.0095541401,0.4968152866,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Shelden Willi,4.4819944598,0.4515235457,4.3268698061,0.4542936288,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Solomon Jones,2.9857651246,0.3523131673,2.3274021352,0.5480427046,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steve Novak,4.6616702355,0.2826552463,1.2655246253,0.0813704497,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steven Smith,0.625,0.0,0.75,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tarence Kinse,4.6880733945,0.4862385321,1.3486238532,0.0091743119,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Thabo Sefolos,5.746835443,1.3762945915,3.7422324511,0.4211737629,14,0,0.0,0.0,0,0,0,0,0,0,0,1,0,False
Tyrus Thomas,7.6940298507,0.8631840796,4.8208955224,1.3059701493,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Uro≈° Slokar,1.9,0.05,0.7,0.1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Vassilis Span,2.7419354839,0.9032258065,0.7096774194,0.0322580645,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Walter Herrma,5.3881578947,0.4342105263,2.0986842105,0.0789473684,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Will Blalock,1.7857142857,1.2142857143,1.0714285714,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Will Conroy,0.4375,1.0,0.6875,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Yakhouba Diaw,3.5026737968,0.6524064171,1.3796791444,0.0855614973,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Aaron Brooks,9.703875969,2.984496124,1.6728682171,0.1348837209,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Aaron Gray,3.3522012579,0.6509433962,3.7421383648,0.2735849057,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Acie Law,3.8563829787,1.6436170213,1.0372340426,0.0212765957,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Al Thornton,11.915540541,1.1925675676,4.1655405405,0.5135135135,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alando Tucker,4.137254902,0.3137254902,0.9607843137,0.0392156863,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Arron Afflalo,10.758530184,1.8188976378,2.8556430446,0.1850393701,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Blake Ahearn,4.6315789474,1.1578947368,1.1578947368,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brandan Wrigh,6.953271028,0.464953271,3.6448598131,0.9929906542,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
C.J. Watson,7.24,2.475,1.9266666667,0.1116666667,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Carl Landry,10.801169591,0.6920077973,4.9376218324,0.395711501,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cheikh Samb,1.0,0.0454545455,1.4090909091,0.5454545455,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Richard,1.9285714286,0.3571428571,2.7714285714,0.2285714286,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Coby Karl,2.4166666667,1.0,1.3333333333,0.125,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Corey Brewer,8.6654456654,1.5262515263,2.7924297924,0.2710622711,13,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Courtney Sims,1.2,0.2,1.2,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
D.J. Strawber,2.2121212121,0.9090909091,0.8484848485,0.1818181818,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Daequan Cook,6.4451219512,0.7408536585,2.1432926829,0.1463414634,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darius Washin,2.9444444444,0.8333333333,1.1111111111,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darryl Watkin,2.5,0.2142857143,2.7857142857,0.4285714286,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Demetris Nich,1.2222222222,0.1111111111,0.3888888889,0.2222222222,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dominic McGui,2.7456140351,1.2339181287,3.418128655,0.5380116959,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gabe Pruitt,2.0161290323,0.8387096774,0.8225806452,0.0483870968,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Glen Davis,7.9980544747,0.8891050584,4.3501945525,0.3365758755,8,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Guillermo D√≠,0.8333333333,0.1666666667,0.3333333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ian Mahinmi,5.1925566343,0.5776699029,4.3770226537,0.716828479,12,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jamario Moon,6.3181818182,1.0174825175,4.2902097902,0.8251748252,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jared Dudley,7.3373893805,1.5420353982,3.1515486726,0.1847345133,14,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jason Smith,6.1314935065,0.7353896104,3.3685064935,0.6623376623,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Javaris Critt,5.2654867257,1.7787610619,2.4424778761,0.0707964602,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jermareo Davi,3.1153846154,0.2692307692,1.8461538462,0.3461538462,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joakim Noah,8.7514880952,2.837797619,9.0148809524,1.3005952381,13,0,0.0,0.0,0,1,0,1,0,0,2,1,2,False
Joel Anthony,2.1714285714,0.2020408163,2.7612244898,1.0836734694,10,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Josh McRobert,5.3879907621,2.0808314088,3.8937644342,0.4480369515,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Juan Carlos N,10.926829268,2.1585365854,2.5609756098,0.012195122,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Julian Wright,3.9264069264,0.7878787879,2.2987012987,0.2987012987,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kasib Powell,7.6363636364,1.6363636364,4.0,0.1818181818,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
